order_id,date,product,category,region,channel,quantity,unit_price,discount_pct,revenue
105775,2023-12-27,Office Chair,Furniture,South,Online,3,149.01,0.0,447.03
105765,2023-12-27,Planner,Stationery,North,In-Store,1,16.19,0.0,16.19
105766,2023-12-27,Notebook Set,Stationery,North,Online,2,9.16,0.0,18.32
105753,2023-12-27,Wireless Mouse,Electronics,West,Online,1,18.84,0.0,18.84
105755,2023-12-27,Mechanical Keyboard,Electronics,South,Online,1,67.56,0.0,67.56
105756,2023-12-27,Mechanical Keyboard,Electronics,Central,Online,2,67.56,0.0,135.12
105757,2023-12-27,Notebook Set,Stationery,East,Online,1,9.06,0.0,9.06
105758,2023-12-27,Resistance Bands,Fitness,South,In-Store,1,12.72,0.15,12.72
105754,2023-12-27,Mechanical Keyboard,Electronics,North,Online,1,65.1,0.0,65.1
105760,2023-12-27,Fountain Pen,Stationery,West,Online,1,19.68,0.0,19.68
105761,2023-12-27,Planner,Stationery,East,In-Store,1,16.12,0.0,16.12
105762,2023-12-27,USB-C Hub,Electronics,South,Online,2,29.99,0.0,59.98
105763,2023-12-27,Bluetooth Speaker,Electronics,East,Online,1,38.02,0.15,38.02
105764,2023-12-27,Bluetooth Speaker,Electronics,South,Online,2,38.02,0.15,76.04
105759,2023-12-27,Desk Lamp,Furniture,South,Online,2,25.7,0.0,51.4
105792,2023-12-28,Dumbbell Set,Fitness,North,Online,1,84.66,0.0,84.66
105799,2023-12-28,Standing Desk,Furniture,East,In-Store,1,258.97,0.15,258.97
105798,2023-12-28,Planner,Stationery,Central,Online,1,14.94,0.1,14.94
105797,2023-12-28,Fountain Pen,Stationery,South,In-Store,2,17.43,0.1,34.86
105796,2023-12-28,Desk Lamp,Furniture,East,In-Store,1,25.29,0.0,25.29
105795,2023-12-28,Planner,Stationery,South,Online,1,12.62,0.2,12.62
105794,2023-12-28,Mechanical Keyboard,Electronics,South,Online,1,64.41,0.0,64.41
105793,2023-12-28,Mechanical Keyboard,Electronics,West,Online,1,64.41,0.0,64.41
105791,2023-12-28,Yoga Mat,Fitness,Central,Online,1,22.18,0.0,22.18
105788,2023-12-28,Bookshelf,Furniture,East,In-Store,1,122.66,0.0,122.66
105789,2023-12-28,Yoga Mat,Fitness,West,Online,1,21.46,0.0,21.46
105787,2023-12-28,Standing Desk,Furniture,South,Online,1,308.89,0.0,308.89
105786,2023-12-28,Planner,Stationery,North,In-Store,1,16.5,0.0,16.5
105785,2023-12-28,Running Shoes,Fitness,Central,Online,1,75.21,0.0,75.21
105784,2023-12-28,Desk Lamp,Furniture,North,Online,4,24.74,0.0,98.96
105783,2023-12-28,Yoga Mat,Fitness,Central,In-Store,1,22.46,0.0,22.46
105782,2023-12-28,Resistance Bands,Fitness,East,In-Store,2,14.65,0.0,29.3
105790,2023-12-28,Planner,Stationery,East,Online,1,16.43,0.0,16.43
105781,2023-12-28,Bookshelf,Furniture,East,In-Store,2,126.52,0.0,253.04
105811,2023-12-29,Bookshelf,Furniture,West,Online,1,121.12,0.0,121.12
105813,2023-12-29,Resistance Bands,Fitness,South,Online,2,13.82,0.0,27.64
105817,2023-12-29,Fountain Pen,Stationery,West,In-Store,1,16.88,0.15,16.88
105815,2023-12-29,Bluetooth Speaker,Electronics,East,Online,2,44.16,0.0,88.32
105816,2023-12-29,Bluetooth Speaker,Electronics,East,In-Store,1,44.16,0.0,44.16
105810,2023-12-29,Planner,Stationery,South,Online,3,16.51,0.0,49.53
105814,2023-12-29,Resistance Bands,Fitness,North,In-Store,1,14.34,0.0,14.34
105809,2023-12-29,USB-C Hub,Electronics,West,In-Store,1,30.13,0.0,30.13
105812,2023-12-29,Planner,Stationery,West,Online,2,16.36,0.0,32.72
105807,2023-12-29,Standing Desk,Furniture,North,Online,1,311.62,0.0,311.62
105806,2023-12-29,Resistance Bands,Fitness,South,In-Store,2,14.02,0.0,28.04
105805,2023-12-29,USB-C Hub,Electronics,South,Online,2,26.66,0.1,53.32
105804,2023-12-29,Standing Desk,Furniture,South,Online,1,243.38,0.2,243.38
105803,2023-12-29,Fountain Pen,Stationery,North,Online,2,20.67,0.0,41.34
105802,2023-12-29,Notebook Set,Stationery,Central,Online,4,9.28,0.0,37.12
105801,2023-12-29,Yoga Mat,Fitness,East,In-Store,1,19.64,0.1,19.64
105800,2023-12-29,Bookshelf,Furniture,South,In-Store,2,123.44,0.0,246.88
105808,2023-12-29,USB-C Hub,Electronics,Central,In-Store,1,30.13,0.0,30.13
105834,2023-12-30,Bluetooth Speaker,Electronics,North,Online,2,44.26,0.0,88.52
105835,2023-12-30,Standing Desk,Furniture,Central,Online,1,319.86,0.0,319.86
105836,2023-12-30,Desk Lamp,Furniture,West,Online,1,25.97,0.0,25.97
105837,2023-12-30,Wireless Mouse,Electronics,West,Online,2,19.44,0.0,38.88
105841,2023-12-30,Noise-Cancel Headphones,Electronics,West,Online,1,130.16,0.0,130.16
105839,2023-12-30,Office Chair,Furniture,South,In-Store,1,145.9,0.0,145.9
105840,2023-12-30,Noise-Cancel Headphones,Electronics,South,In-Store,4,130.16,0.0,520.64
105832,2023-12-30,Water Bottle,Fitness,North,In-Store,1,13.29,0.0,13.29
105842,2023-12-30,Running Shoes,Fitness,Central,Online,1,75.53,0.0,75.53
105838,2023-12-30,Wireless Mouse,Electronics,North,In-Store,1,19.44,0.0,19.44
105831,2023-12-30,Running Shoes,Fitness,Central,Online,1,76.47,0.0,76.47
105833,2023-12-30,Bluetooth Speaker,Electronics,Central,Online,1,44.26,0.0,44.26
105829,2023-12-30,Mechanical Keyboard,Electronics,West,Online,1,65.34,0.0,65.34
105830,2023-12-30,Mechanical Keyboard,Electronics,North,Online,1,65.34,0.0,65.34
105818,2023-12-30,Bluetooth Speaker,Electronics,Central,In-Store,2,41.91,0.0,83.82
105819,2023-12-30,Dumbbell Set,Fitness,Central,Online,1,85.57,0.0,85.57
105820,2023-12-30,Office Chair,Furniture,North,Online,1,131.61,0.1,131.61
105822,2023-12-30,Wireless Mouse,Electronics,North,Online,2,18.87,0.0,37.74
105821,2023-12-30,Dumbbell Set,Fitness,West,Online,1,80.71,0.1,80.71
105824,2023-12-30,Planner,Stationery,East,Online,1,14.54,0.1,14.54
105825,2023-12-30,Office Chair,Furniture,South,Online,2,149.62,0.0,299.24
105826,2023-12-30,Running Shoes,Fitness,East,In-Store,1,72.89,0.0,72.89
105827,2023-12-30,Dumbbell Set,Fitness,North,Online,1,79.32,0.1,79.32
105828,2023-12-30,Planner,Stationery,East,Online,1,15.45,0.0,15.45
105823,2023-12-30,Wireless Mouse,Electronics,West,In-Store,2,18.87,0.0,37.74
105863,2023-12-31,Bluetooth Speaker,Electronics,South,Online,1,45.17,0.0,45.17
105860,2023-12-31,USB-C Hub,Electronics,Central,Online,2,26.35,0.1,52.7
105861,2023-12-31,Water Bottle,Fitness,West,Online,3,12.94,0.0,38.82
105862,2023-12-31,Bluetooth Speaker,Electronics,Central,In-Store,2,45.17,0.0,90.34
105864,2023-12-31,Bookshelf,Furniture,Central,Online,1,121.98,0.0,121.98
105859,2023-12-31,USB-C Hub,Electronics,Central,Online,2,26.35,0.1,52.7
105866,2023-12-31,USB-C Hub,Electronics,East,In-Store,1,30.56,0.0,30.56
105867,2023-12-31,Dumbbell Set,Fitness,South,Online,2,87.01,0.0,174.02
105868,2023-12-31,Water Bottle,Fitness,North,Online,2,13.1,0.0,26.2
105869,2023-12-31,Noise-Cancel Headphones,Electronics,East,In-Store,1,122.65,0.0,122.65
105870,2023-12-31,Noise-Cancel Headphones,Electronics,Central,Online,2,122.65,0.0,245.3
105865,2023-12-31,USB-C Hub,Electronics,South,In-Store,1,30.56,0.0,30.56
105858,2023-12-31,Water Bottle,Fitness,North,Online,1,12.62,0.0,12.62
105850,2023-12-31,Water Bottle,Fitness,North,Online,1,12.64,0.0,12.64
105856,2023-12-31,Yoga Mat,Fitness,North,Online,1,20.89,0.1,20.89
105843,2023-12-31,Desk Lamp,Furniture,West,Online,1,25.46,0.0,25.46
105845,2023-12-31,Water Bottle,Fitness,South,Online,1,11.11,0.15,11.11
105846,2023-12-31,Noise-Cancel Headphones,Electronics,South,Online,1,133.95,0.0,133.95
105847,2023-12-31,Noise-Cancel Headphones,Electronics,West,Online,1,133.95,0.0,133.95
105848,2023-12-31,Bluetooth Speaker,Electronics,North,Online,3,43.27,0.0,129.81
105849,2023-12-31,Bluetooth Speaker,Electronics,North,Online,1,43.27,0.0,43.27
105844,2023-12-31,Fountain Pen,Stationery,East,In-Store,1,19.36,0.0,19.36
105851,2023-12-31,Dumbbell Set,Fitness,North,In-Store,2,83.68,0.1,167.36
105852,2023-12-31,Planner,Stationery,Central,Online,3,16.67,0.0,50.01
105853,2023-12-31,Fountain Pen,Stationery,West,In-Store,1,20.34,0.0,20.34
105854,2023-12-31,Office Chair,Furniture,West,Online,2,143.56,0.0,287.12
105855,2023-12-31,Desk Lamp,Furniture,Central,In-Store,2,25.78,0.0,51.56
105857,2023-12-31,Standing Desk,Furniture,West,In-Store,2,301.95,0.0,603.9
105887,2024-01-01,Bluetooth Speaker,Electronics,West,Online,2,44.76,0.0,89.52
105888,2024-01-01,Notebook Set,Stationery,South,In-Store,2,9.11,0.0,18.22
105889,2024-01-01,Standing Desk,Furniture,East,In-Store,2,256.8,0.15,513.6
105890,2024-01-01,Standing Desk,Furniture,North,Online,1,313.99,0.0,313.99
105891,2024-01-01,Standing Desk,Furniture,West,In-Store,1,250.25,0.15,250.25
105894,2024-01-01,Standing Desk,Furniture,North,Online,1,282.2,0.0,282.2
105893,2024-01-01,Mechanical Keyboard,Electronics,Central,In-Store,1,63.33,0.0,63.33
105895,2024-01-01,USB-C Hub,Electronics,West,Online,1,30.76,0.0,30.76
105896,2024-01-01,Noise-Cancel Headphones,Electronics,South,Online,1,131.12,0.0,131.12
105886,2024-01-01,Yoga Mat,Fitness,South,Online,1,22.57,0.0,22.57
105892,2024-01-01,Water Bottle,Fitness,West,In-Store,1,12.86,0.0,12.86
105885,2024-01-01,Planner,Stationery,East,In-Store,1,14.29,0.1,14.29
105882,2024-01-01,Office Chair,Furniture,West,Online,2,152.35,0.0,304.7
105883,2024-01-01,Bookshelf,Furniture,East,Online,2,126.09,0.0,252.18
105871,2024-01-01,Fountain Pen,Stationery,East,In-Store,1,19.66,0.0,19.66
105872,2024-01-01,Desk Lamp,Furniture,East,In-Store,1,26.29,0.0,26.29
105884,2024-01-01,Noise-Cancel Headphones,Electronics,East,In-Store,2,126.73,0.0,253.46
105874,2024-01-01,Yoga Mat,Fitness,South,In-Store,1,17.06,0.2,17.06
105875,2024-01-01,Yoga Mat,Fitness,Central,In-Store,1,17.06,0.2,17.06
105876,2024-01-01,Fountain Pen,Stationery,East,In-Store,2,19.75,0.0,39.5
105873,2024-01-01,Planner,Stationery,East,In-Store,4,15.84,0.0,63.36
105878,2024-01-01,Resistance Bands,Fitness,East,In-Store,1,14.76,0.0,14.76
105879,2024-01-01,Planner,Stationery,South,Online,2,13.51,0.15,27.02
105880,2024-01-01,Wireless Mouse,Electronics,West,Online,1,18.25,0.0,18.25
105881,2024-01-01,Office Chair,Furniture,Central,Online,1,154.55,0.0,154.55
105877,2024-01-01,Resistance Bands,Fitness,Central,Online,1,14.76,0.0,14.76
105908,2024-01-02,Planner,Stationery,West,Online,3,16.67,0.0,50.01
105915,2024-01-02,Planner,Stationery,South,In-Store,1,15.81,0.0,15.81
105914,2024-01-02,Bluetooth Speaker,Electronics,South,In-Store,1,44.27,0.0,44.27
105913,2024-01-02,Water Bottle,Fitness,South,In-Store,1,13.02,0.0,13.02
105912,2024-01-02,Water Bottle,Fitness,East,Online,3,13.02,0.0,39.06
105911,2024-01-02,Notebook Set,Stationery,North,Online,1,7.56,0.1,7.56
105910,2024-01-02,Office Chair,Furniture,South,In-Store,1,158.44,0.0,158.44
105909,2024-01-02,Wireless Mouse,Electronics,West,Online,1,19.19,0.0,19.19
105907,2024-01-02,Bookshelf,Furniture,North,Online,1,119.35,0.0,119.35
105899,2024-01-02,Dumbbell Set,Fitness,South,In-Store,1,92.14,0.0,92.14
105905,2024-01-02,Bluetooth Speaker,Electronics,East,In-Store,1,41.39,0.1,41.39
105904,2024-01-02,Fountain Pen,Stationery,Central,Online,2,16.14,0.2,32.28
105903,2024-01-02,Running Shoes,Fitness,North,In-Store,2,75.41,0.0,150.82
105902,2024-01-02,Running Shoes,Fitness,North,In-Store,2,75.41,0.0,150.82
105901,2024-01-02,Planner,Stationery,East,Online,1,15.62,0.0,15.62
105900,2024-01-02,Dumbbell Set,Fitness,West,Online,1,92.14,0.0,92.14
105897,2024-01-02,Desk Lamp,Furniture,East,Online,1,24.9,0.0,24.9
105898,2024-01-02,Planner,Stationery,West,Online,1,15.99,0.0,15.99
105906,2024-01-02,Bookshelf,Furniture,South,In-Store,2,120.46,0.0,240.92
105927,2024-01-03,Yoga Mat,Fitness,North,In-Store,1,21.08,0.0,21.08
105928,2024-01-03,Yoga Mat,Fitness,East,Online,2,21.08,0.0,42.16
105929,2024-01-03,Office Chair,Furniture,East,In-Store,1,152.67,0.0,152.67
105934,2024-01-03,Running Shoes,Fitness,North,In-Store,3,63.68,0.15,191.04
105931,2024-01-03,Running Shoes,Fitness,South,In-Store,2,77.66,0.0,155.32
105932,2024-01-03,Noise-Cancel Headphones,Electronics,North,In-Store,1,109.67,0.15,109.67
105933,2024-01-03,Noise-Cancel Headphones,Electronics,North,In-Store,1,122.16,0.0,122.16
105930,2024-01-03,Running Shoes,Fitness,East,Online,1,77.66,0.0,77.66
105926,2024-01-03,Notebook Set,Stationery,West,In-Store,1,9.45,0.0,9.45
105924,2024-01-03,Mechanical Keyboard,Electronics,South,In-Store,1,58.28,0.1,58.28
105923,2024-01-03,Bluetooth Speaker,Electronics,Central,Online,1,45.86,0.0,45.86
105922,2024-01-03,Resistance Bands,Fitness,Central,In-Store,2,15.11,0.0,30.22
105921,2024-01-03,Dumbbell Set,Fitness,Central,In-Store,1,84.18,0.0,84.18
105920,2024-01-03,Dumbbell Set,Fitness,South,Online,1,84.18,0.0,84.18
105919,2024-01-03,Dumbbell Set,Fitness,South,Online,1,84.85,0.0,84.85
105918,2024-01-03,Dumbbell Set,Fitness,East,Online,1,84.85,0.0,84.85
105917,2024-01-03,Office Chair,Furniture,North,Online,1,130.67,0.15,130.67
105916,2024-01-03,Bluetooth Speaker,Electronics,North,Online,1,45.5,0.0,45.5
105925,2024-01-03,Water Bottle,Fitness,South,Online,1,12.81,0.0,12.81
105943,2024-01-04,Desk Lamp,Furniture,South,In-Store,2,25.16,0.0,50.32
105946,2024-01-04,Office Chair,Furniture,East,Online,2,131.68,0.1,263.36
105945,2024-01-04,Standing Desk,Furniture,South,Online,1,294.89,0.0,294.89
105944,2024-01-04,Notebook Set,Stationery,Central,Online,1,8.58,0.0,8.58
105942,2024-01-04,Dumbbell Set,Fitness,West,In-Store,1,67.77,0.2,67.77
105947,2024-01-04,Office Chair,Furniture,West,Online,1,149.12,0.0,149.12
105940,2024-01-04,Yoga Mat,Fitness,North,Online,2,23.33,0.0,46.66
105939,2024-01-04,Yoga Mat,Fitness,South,Online,2,23.33,0.0,46.66
105938,2024-01-04,Planner,Stationery,West,Online,2,16.71,0.0,33.42
105937,2024-01-04,Noise-Cancel Headphones,Electronics,North,In-Store,1,125.02,0.0,125.02
105936,2024-01-04,Desk Lamp,Furniture,Central,Online,2,24.61,0.0,49.22
105941,2024-01-04,Dumbbell Set,Fitness,North,Online,1,67.77,0.2,67.77
105935,2024-01-04,Mechanical Keyboard,Electronics,North,Online,1,67.78,0.0,67.78
105965,2024-01-05,Resistance Bands,Fitness,North,Online,1,14.77,0.0,14.77
105966,2024-01-05,Resistance Bands,Fitness,South,Online,1,14.77,0.0,14.77
105967,2024-01-05,Bookshelf,Furniture,East,Online,2,118.15,0.0,236.3
105968,2024-01-05,Dumbbell Set,Fitness,West,Online,2,89.46,0.0,178.92
105969,2024-01-05,USB-C Hub,Electronics,North,In-Store,1,24.63,0.15,24.63
105972,2024-01-05,Water Bottle,Fitness,South,In-Store,1,12.96,0.0,12.96
105971,2024-01-05,Noise-Cancel Headphones,Electronics,South,Online,2,132.23,0.0,264.46
105964,2024-01-05,USB-C Hub,Electronics,Central,Online,1,29.99,0.0,29.99
105973,2024-01-05,Dumbbell Set,Fitness,Central,Online,1,79.73,0.1,79.73
105974,2024-01-05,Bluetooth Speaker,Electronics,East,Online,1,43.44,0.0,43.44
105970,2024-01-05,Running Shoes,Fitness,East,Online,1,64.24,0.1,64.24
105963,2024-01-05,Resistance Bands,Fitness,Central,In-Store,1,13.55,0.1,13.55
105962,2024-01-05,Resistance Bands,Fitness,North,Online,1,13.55,0.1,13.55
105951,2024-01-05,Yoga Mat,Fitness,West,Online,2,23.14,0.0,46.28
105948,2024-01-05,Water Bottle,Fitness,South,Online,1,10.4,0.2,10.4
105949,2024-01-05,Water Bottle,Fitness,West,Online,2,10.4,0.2,20.8
105950,2024-01-05,Planner,Stationery,South,Online,4,16.27,0.0,65.08
105961,2024-01-05,Fountain Pen,Stationery,East,Online,2,19.7,0.0,39.4
105952,2024-01-05,Desk Lamp,Furniture,South,In-Store,1,25.59,0.0,25.59
105954,2024-01-05,Mechanical Keyboard,Electronics,West,Online,1,65.48,0.0,65.48
105953,2024-01-05,Notebook Set,Stationery,East,Online,1,9.07,0.0,9.07
105956,2024-01-05,Running Shoes,Fitness,West,Online,1,75.08,0.0,75.08
105957,2024-01-05,Bluetooth Speaker,Electronics,Central,In-Store,1,44.62,0.0,44.62
105958,2024-01-05,Notebook Set,Stationery,North,Online,4,9.27,0.0,37.08
105959,2024-01-05,Yoga Mat,Fitness,East,Online,1,23.43,0.0,23.43
105960,2024-01-05,Yoga Mat,Fitness,West,Online,2,23.43,0.0,46.86
105955,2024-01-05,Bluetooth Speaker,Electronics,East,Online,1,36.69,0.15,36.69
105987,2024-01-06,Desk Lamp,Furniture,West,Online,2,23.7,0.0,47.4
105986,2024-01-06,Bluetooth Speaker,Electronics,South,In-Store,1,44.15,0.0,44.15
105988,2024-01-06,Fountain Pen,Stationery,West,Online,3,20.6,0.0,61.8
105985,2024-01-06,Bluetooth Speaker,Electronics,West,Online,1,41.86,0.0,41.86
105990,2024-01-06,Mechanical Keyboard,Electronics,East,Online,1,63.63,0.0,63.63
105991,2024-01-06,Office Chair,Furniture,South,Online,1,134.09,0.1,134.09
105991,2024-01-06,Office Chair,Furniture,South,Online,1,134.09,0.1,134.09
105984,2024-01-06,Water Bottle,Fitness,North,Online,1,13.61,0.0,13.61
105989,2024-01-06,Office Chair,Furniture,East,In-Store,1,152.36,0.0,152.36
105982,2024-01-06,Bluetooth Speaker,Electronics,East,Online,2,45.34,0.0,90.68
105981,2024-01-06,Dumbbell Set,Fitness,East,Online,1,72.66,0.15,72.66
105980,2024-01-06,Noise-Cancel Headphones,Electronics,North,Online,1,130.05,0.0,130.05
105979,2024-01-06,Office Chair,Furniture,North,Online,1,149.61,0.0,149.61
105978,2024-01-06,Dumbbell Set,Fitness,North,In-Store,1,87.08,0.0,87.08
105977,2024-01-06,Bookshelf,Furniture,North,Online,2,116.99,0.0,233.98
105976,2024-01-06,Yoga Mat,Fitness,Central,Online,1,20.89,0.0,20.89
105975,2024-01-06,Wireless Mouse,Electronics,Central,Online,1,19.58,0.0,19.58
105983,2024-01-06,Desk Lamp,Furniture,West,Online,1,25.86,0.0,25.86
106009,2024-01-07,Mechanical Keyboard,Electronics,South,Online,1,60.31,0.0,60.31
106008,2024-01-07,Office Chair,Furniture,West,Online,1,150.04,0.0,150.04
106007,2024-01-07,Fountain Pen,Stationery,South,In-Store,3,20.34,0.0,61.02
106006,2024-01-07,Running Shoes,Fitness,North,Online,2,75.75,0.0,151.5
106005,2024-01-07,Fountain Pen,Stationery,Central,In-Store,2,20.27,0.0,40.54
106004,2024-01-07,Fountain Pen,Stationery,North,Online,1,20.13,0.0,20.13
106003,2024-01-07,Running Shoes,Fitness,West,Online,2,77.37,0.0,154.74
106002,2024-01-07,Running Shoes,Fitness,South,Online,1,77.37,0.0,77.37
105993,2024-01-07,Planner,Stationery,West,Online,1,14.71,0.0,14.71
106000,2024-01-07,Resistance Bands,Fitness,South,In-Store,1,14.53,0.0,14.53
105999,2024-01-07,Bluetooth Speaker,Electronics,North,In-Store,1,44.9,0.0,44.9
105998,2024-01-07,Dumbbell Set,Fitness,West,In-Store,1,85.34,0.0,85.34
105997,2024-01-07,Dumbbell Set,Fitness,South,Online,4,90.05,0.0,360.2
105996,2024-01-07,Standing Desk,Furniture,Central,In-Store,1,295.19,0.0,295.19
105995,2024-01-07,Resistance Bands,Fitness,West,Online,2,11.87,0.2,23.74
105994,2024-01-07,Dumbbell Set,Fitness,South,Online,3,91.37,0.0,274.11
106001,2024-01-07,Planner,Stationery,West,Online,1,16.3,0.0,16.3
105992,2024-01-07,Office Chair,Furniture,South,Online,1,132.16,0.1,132.16
106023,2024-01-08,Mechanical Keyboard,Electronics,Central,Online,2,62.95,0.0,125.9
106024,2024-01-08,Yoga Mat,Fitness,East,In-Store,1,22.52,0.0,22.52
106025,2024-01-08,Running Shoes,Fitness,Central,Online,1,75.93,0.0,75.93
106022,2024-01-08,USB-C Hub,Electronics,East,Online,1,24.54,0.15,24.54
106027,2024-01-08,Mechanical Keyboard,Electronics,South,Online,2,62.34,0.0,124.68
106028,2024-01-08,Standing Desk,Furniture,North,Online,2,311.52,0.0,623.04
106026,2024-01-08,Office Chair,Furniture,South,In-Store,1,151.13,0.0,151.13
106021,2024-01-08,Yoga Mat,Fitness,North,Online,2,22.99,0.0,45.98
106010,2024-01-08,Yoga Mat,Fitness,West,Online,1,21.44,0.0,21.44
106019,2024-01-08,Notebook Set,Stationery,South,Online,1,8.96,0.0,8.96
106018,2024-01-08,Bluetooth Speaker,Electronics,Central,In-Store,1,44.55,0.0,44.55
106017,2024-01-08,Standing Desk,Furniture,West,In-Store,1,263.53,0.1,263.53
106016,2024-01-08,Bluetooth Speaker,Electronics,Central,In-Store,1,45.02,0.0,45.02
106015,2024-01-08,Dumbbell Set,Fitness,West,Online,2,90.4,0.0,180.8
106014,2024-01-08,Dumbbell Set,Fitness,South,Online,1,90.4,0.0,90.4
106013,2024-01-08,USB-C Hub,Electronics,West,Online,1,30.69,0.0,30.69
106012,2024-01-08,Running Shoes,Fitness,East,Online,1,78.42,0.0,78.42
106011,2024-01-08,Running Shoes,Fitness,South,In-Store,1,78.42,0.0,78.42
106020,2024-01-08,Office Chair,Furniture,East,Online,2,125.08,0.15,250.16
106039,2024-01-09,Bookshelf,Furniture,East,In-Store,1,107.84,0.15,107.84
106043,2024-01-09,Yoga Mat,Fitness,South,In-Store,1,18.28,0.15,18.28
106042,2024-01-09,Yoga Mat,Fitness,North,Online,2,18.28,0.15,36.56
106041,2024-01-09,Desk Lamp,Furniture,North,In-Store,1,21.56,0.15,21.56
106040,2024-01-09,Mechanical Keyboard,Electronics,South,Online,1,57.76,0.15,57.76
106038,2024-01-09,Fountain Pen,Stationery,North,Online,1,20.0,0.0,20.0
106044,2024-01-09,Water Bottle,Fitness,South,In-Store,1,13.46,0.0,13.46
106036,2024-01-09,Fountain Pen,Stationery,Central,In-Store,1,20.0,0.0,20.0
106030,2024-01-09,Water Bottle,Fitness,North,In-Store,1,13.08,0.0,13.08
106029,2024-01-09,Wireless Mouse,Electronics,South,Online,2,17.85,0.0,35.7
106031,2024-01-09,Desk Lamp,Furniture,North,In-Store,1,24.06,0.0,24.06
106037,2024-01-09,Wireless Mouse,Electronics,Central,Online,4,17.07,0.1,68.28
106033,2024-01-09,Water Bottle,Fitness,West,Online,1,13.33,0.0,13.33
106034,2024-01-09,Planner,Stationery,East,Online,1,16.6,0.0,16.6
106035,2024-01-09,Fountain Pen,Stationery,North,Online,2,21.51,0.0,43.02
106032,2024-01-09,Yoga Mat,Fitness,South,Online,1,21.48,0.0,21.48
106060,2024-01-10,Office Chair,Furniture,West,In-Store,1,148.95,0.0,148.95
106059,2024-01-10,USB-C Hub,Electronics,Central,Online,1,30.35,0.0,30.35
106058,2024-01-10,Noise-Cancel Headphones,Electronics,East,Online,1,128.66,0.0,128.66
106057,2024-01-10,Notebook Set,Stationery,East,Online,2,8.78,0.0,17.56
106055,2024-01-10,Water Bottle,Fitness,East,Online,1,13.0,0.0,13.0
106054,2024-01-10,Bluetooth Speaker,Electronics,South,Online,2,45.18,0.0,90.36
106056,2024-01-10,Water Bottle,Fitness,North,In-Store,1,13.0,0.0,13.0
106052,2024-01-10,Desk Lamp,Furniture,East,Online,1,24.94,0.0,24.94
106051,2024-01-10,USB-C Hub,Electronics,East,Online,2,23.46,0.15,46.92
106050,2024-01-10,Bookshelf,Furniture,East,Online,1,129.73,0.0,129.73
106049,2024-01-10,Bluetooth Speaker,Electronics,North,Online,1,45.76,0.0,45.76
106048,2024-01-10,Noise-Cancel Headphones,Electronics,North,Online,1,120.92,0.1,120.92
106047,2024-01-10,Wireless Mouse,Electronics,West,Online,1,19.97,0.0,19.97
106046,2024-01-10,Running Shoes,Fitness,North,Online,2,75.77,0.0,151.54
106045,2024-01-10,Running Shoes,Fitness,West,Online,1,75.77,0.0,75.77
106053,2024-01-10,Standing Desk,Furniture,North,In-Store,4,272.81,0.1,1091.24
106072,2024-01-11,Bluetooth Speaker,Electronics,East,Online,2,47.05,0.0,94.1
106077,2024-01-11,Noise-Cancel Headphones,Electronics,West,Online,1,133.91,0.0,133.91
106076,2024-01-11,Noise-Cancel Headphones,Electronics,South,Online,1,129.33,0.0,129.33
106075,2024-01-11,Yoga Mat,Fitness,West,In-Store,1,21.61,0.0,21.61
106074,2024-01-11,Wireless Mouse,Electronics,North,Online,1,18.85,0.0,18.85
106073,2024-01-11,Office Chair,Furniture,South,Online,2,142.15,0.1,284.3
106071,2024-01-11,Noise-Cancel Headphones,Electronics,East,Online,1,133.24,0.0,133.24
106066,2024-01-11,Dumbbell Set,Fitness,West,Online,1,94.08,0.0,94.08
106069,2024-01-11,Fountain Pen,Stationery,South,Online,1,16.61,0.15,16.61
106068,2024-01-11,Office Chair,Furniture,West,Online,1,150.02,0.0,150.02
106067,2024-01-11,Dumbbell Set,Fitness,East,In-Store,1,94.08,0.0,94.08
106061,2024-01-11,Mechanical Keyboard,Electronics,North,In-Store,1,62.74,0.0,62.74
106065,2024-01-11,Wireless Mouse,Electronics,South,In-Store,2,18.21,0.0,36.42
106064,2024-01-11,Wireless Mouse,Electronics,Central,In-Store,2,15.54,0.15,31.08
106063,2024-01-11,Resistance Bands,Fitness,North,Online,1,14.61,0.0,14.61
106062,2024-01-11,Fountain Pen,Stationery,Central,Online,1,20.09,0.0,20.09
106070,2024-01-11,Desk Lamp,Furniture,South,In-Store,1,25.08,0.0,25.08
106093,2024-01-12,Standing Desk,Furniture,Central,Online,1,219.98,0.2,219.98
106094,2024-01-12,Fountain Pen,Stationery,South,In-Store,4,20.65,0.0,82.6
106095,2024-01-12,Bluetooth Speaker,Electronics,Central,Online,1,41.84,0.1,41.84
106096,2024-01-12,Bookshelf,Furniture,Central,In-Store,1,121.75,0.0,121.75
106100,2024-01-12,Water Bottle,Fitness,Central,In-Store,1,12.6,0.0,12.6
106098,2024-01-12,Wireless Mouse,Electronics,Central,Online,1,15.13,0.15,15.13
106099,2024-01-12,Water Bottle,Fitness,West,Online,1,12.6,0.0,12.6
106101,2024-01-12,Desk Lamp,Furniture,North,In-Store,1,22.87,0.1,22.87
106092,2024-01-12,USB-C Hub,Electronics,West,In-Store,1,29.83,0.0,29.83
106097,2024-01-12,Mechanical Keyboard,Electronics,South,Online,1,55.52,0.15,55.52
106091,2024-01-12,Planner,Stationery,West,Online,1,15.94,0.0,15.94
