order_id,date,product,category,region,channel,quantity,unit_price,discount_pct,revenue,year,month,month_name,quarter,weekday,is_weekend
105046,2023-11-30,Bluetooth Speaker,Electronics,East,Online,2,47.46,0.0,94.92,2023,11,Nov,4,Thursday,False
105044,2023-11-30,Wireless Mouse,Electronics,East,In-Store,1,18.53,0.0,18.53,2023,11,Nov,4,Thursday,False
105043,2023-11-30,Yoga Mat,Fitness,West,Online,1,22.55,0.0,22.55,2023,11,Nov,4,Thursday,False
105052,2023-11-30,Planner,Stationery,South,Online,1,15.33,0.0,15.33,2023,11,Nov,4,Thursday,False
105080,2023-12-01,Notebook Set,Stationery,West,Online,1,8.8,0.0,8.8,2023,12,Dec,4,Friday,False
105081,2023-12-01,Mechanical Keyboard,Electronics,Central,Online,1,60.49,0.1,60.49,2023,12,Dec,4,Friday,False
105082,2023-12-01,Mechanical Keyboard,Electronics,South,In-Store,1,60.49,0.1,60.49,2023,12,Dec,4,Friday,False
105083,2023-12-01,Yoga Mat,Fitness,North,In-Store,2,22.21,0.0,44.42,2023,12,Dec,4,Friday,False
105084,2023-12-01,Wireless Mouse,Electronics,West,Online,1,18.7,0.0,18.7,2023,12,Dec,4,Friday,False
105085,2023-12-01,Wireless Mouse,Electronics,South,Online,2,18.7,0.0,37.4,2023,12,Dec,4,Friday,False
105089,2023-12-01,Bluetooth Speaker,Electronics,North,Online,1,45.22,0.0,45.22,2023,12,Dec,4,Friday,False
105087,2023-12-01,Running Shoes,Fitness,East,Online,1,72.68,0.0,72.68,2023,12,Dec,4,Friday,False
105088,2023-12-01,Yoga Mat,Fitness,South,Online,1,19.06,0.1,19.06,2023,12,Dec,4,Friday,False
105078,2023-12-01,Wireless Mouse,Electronics,South,In-Store,1,16.85,0.1,16.85,2023,12,Dec,4,Friday,False
105090,2023-12-01,Bluetooth Speaker,Electronics,West,In-Store,1,45.22,0.0,45.22,2023,12,Dec,4,Friday,False
105091,2023-12-01,Office Chair,Furniture,North,Online,1,157.78,0.0,157.78,2023,12,Dec,4,Friday,False
105086,2023-12-01,Desk Lamp,Furniture,South,In-Store,1,24.44,0.0,24.44,2023,12,Dec,4,Friday,False
105077,2023-12-01,Wireless Mouse,Electronics,West,In-Store,1,16.85,0.1,16.85,2023,12,Dec,4,Friday,False
105079,2023-12-01,Resistance Bands,Fitness,West,In-Store,1,15.33,0.0,15.33,2023,12,Dec,4,Friday,False
105075,2023-12-01,Office Chair,Furniture,Central,Online,1,150.69,0.0,150.69,2023,12,Dec,4,Friday,False
105062,2023-12-01,Resistance Bands,Fitness,East,Online,2,13.87,0.0,27.74,2023,12,Dec,4,Friday,False
105076,2023-12-01,USB-C Hub,Electronics,South,In-Store,1,30.02,0.0,30.02,2023,12,Dec,4,Friday,False
105064,2023-12-01,Fountain Pen,Stationery,North,In-Store,1,19.48,0.0,19.48,2023,12,Dec,4,Friday,False
105065,2023-12-01,Notebook Set,Stationery,South,Online,2,9.51,0.0,19.02,2023,12,Dec,4,Friday,False
105066,2023-12-01,Office Chair,Furniture,North,Online,1,131.12,0.1,131.12,2023,12,Dec,4,Friday,False
105067,2023-12-01,Fountain Pen,Stationery,North,Online,1,18.49,0.1,18.49,2023,12,Dec,4,Friday,False
105068,2023-12-01,Bluetooth Speaker,Electronics,Central,In-Store,2,38.83,0.15,77.66,2023,12,Dec,4,Friday,False
105063,2023-12-01,Standing Desk,Furniture,West,Online,2,313.89,0.0,627.78,2023,12,Dec,4,Friday,False
105070,2023-12-01,Desk Lamp,Furniture,North,Online,1,25.95,0.0,25.95,2023,12,Dec,4,Friday,False
105071,2023-12-01,Notebook Set,Stationery,West,In-Store,1,8.69,0.0,8.69,2023,12,Dec,4,Friday,False
105072,2023-12-01,Mechanical Keyboard,Electronics,Central,Online,2,57.84,0.1,115.68,2023,12,Dec,4,Friday,False
105073,2023-12-01,Mechanical Keyboard,Electronics,West,In-Store,2,57.84,0.1,115.68,2023,12,Dec,4,Friday,False
105074,2023-12-01,Yoga Mat,Fitness,Central,In-Store,1,21.33,0.0,21.33,2023,12,Dec,4,Friday,False
105069,2023-12-01,Running Shoes,Fitness,North,Online,1,77.43,0.0,77.43,2023,12,Dec,4,Friday,False
105108,2023-12-02,Planner,Stationery,North,In-Store,1,16.68,0.0,16.68,2023,12,Dec,4,Saturday,True
105109,2023-12-02,Desk Lamp,Furniture,North,Online,1,25.33,0.0,25.33,2023,12,Dec,4,Saturday,True
105110,2023-12-02,Bluetooth Speaker,Electronics,West,Online,1,36.61,0.2,36.61,2023,12,Dec,4,Saturday,True
105111,2023-12-02,Bluetooth Speaker,Electronics,East,Online,2,36.61,0.2,73.22,2023,12,Dec,4,Saturday,True
105112,2023-12-02,Noise-Cancel Headphones,Electronics,South,In-Store,1,129.41,0.0,129.41,2023,12,Dec,4,Saturday,True
105115,2023-12-02,Desk Lamp,Furniture,East,Online,1,24.69,0.0,24.69,2023,12,Dec,4,Saturday,True
105114,2023-12-02,Resistance Bands,Fitness,Central,Online,1,14.18,0.0,14.18,2023,12,Dec,4,Saturday,True
105116,2023-12-02,Desk Lamp,Furniture,North,Online,1,26.66,0.0,26.66,2023,12,Dec,4,Saturday,True
105117,2023-12-02,Dumbbell Set,Fitness,North,In-Store,1,91.46,0.0,91.46,2023,12,Dec,4,Saturday,True
105107,2023-12-02,Dumbbell Set,Fitness,East,In-Store,1,87.68,0.0,87.68,2023,12,Dec,4,Saturday,True
105118,2023-12-02,USB-C Hub,Electronics,South,Online,1,30.21,0.0,30.21,2023,12,Dec,4,Saturday,True
105113,2023-12-02,Noise-Cancel Headphones,Electronics,East,Online,2,129.41,0.0,258.82,2023,12,Dec,4,Saturday,True
105106,2023-12-02,Noise-Cancel Headphones,Electronics,Central,Online,4,126.25,0.0,505.0,2023,12,Dec,4,Saturday,True
105093,2023-12-02,Mechanical Keyboard,Electronics,West,Online,2,64.04,0.0,128.08,2023,12,Dec,4,Saturday,True
105104,2023-12-02,Running Shoes,Fitness,South,Online,2,76.05,0.0,152.1,2023,12,Dec,4,Saturday,True
105105,2023-12-02,Bluetooth Speaker,Electronics,East,Online,3,38.15,0.15,114.45,2023,12,Dec,4,Saturday,True
105092,2023-12-02,Mechanical Keyboard,Electronics,North,In-Store,2,64.04,0.0,128.08,2023,12,Dec,4,Saturday,True
105094,2023-12-02,Office Chair,Furniture,South,Online,3,152.83,0.0,458.49,2023,12,Dec,4,Saturday,True
105095,2023-12-02,Bookshelf,Furniture,South,Online,1,118.46,0.0,118.46,2023,12,Dec,4,Saturday,True
105097,2023-12-02,Office Chair,Furniture,West,Online,1,145.14,0.0,145.14,2023,12,Dec,4,Saturday,True
105096,2023-12-02,Resistance Bands,Fitness,South,In-Store,1,14.57,0.0,14.57,2023,12,Dec,4,Saturday,True
105099,2023-12-02,Office Chair,Furniture,North,In-Store,1,146.04,0.0,146.04,2023,12,Dec,4,Saturday,True
105100,2023-12-02,Water Bottle,Fitness,South,In-Store,2,12.68,0.0,25.36,2023,12,Dec,4,Saturday,True
105101,2023-12-02,Planner,Stationery,Central,Online,1,15.48,0.0,15.48,2023,12,Dec,4,Saturday,True
105102,2023-12-02,Bookshelf,Furniture,West,Online,2,110.43,0.1,220.86,2023,12,Dec,4,Saturday,True
105103,2023-12-02,Office Chair,Furniture,East,Online,2,130.69,0.15,261.38,2023,12,Dec,4,Saturday,True
105098,2023-12-02,Planner,Stationery,West,In-Store,1,16.66,0.0,16.66,2023,12,Dec,4,Saturday,True
105138,2023-12-03,Wireless Mouse,Electronics,Central,In-Store,3,14.87,0.15,44.61,2023,12,Dec,4,Sunday,True
105135,2023-12-03,Standing Desk,Furniture,North,Online,1,282.06,0.0,282.06,2023,12,Dec,4,Sunday,True
105136,2023-12-03,Resistance Bands,Fitness,Central,In-Store,2,14.51,0.0,29.02,2023,12,Dec,4,Sunday,True
105137,2023-12-03,Bluetooth Speaker,Electronics,West,Online,1,39.32,0.1,39.32,2023,12,Dec,4,Sunday,True
105139,2023-12-03,Standing Desk,Furniture,South,Online,1,240.52,0.15,240.52,2023,12,Dec,4,Sunday,True
105134,2023-12-03,Noise-Cancel Headphones,Electronics,West,Online,1,130.79,0.0,130.79,2023,12,Dec,4,Sunday,True
105141,2023-12-03,Mechanical Keyboard,Electronics,Central,Online,1,61.27,0.0,61.27,2023,12,Dec,4,Sunday,True
105142,2023-12-03,Mechanical Keyboard,Electronics,East,Online,1,61.27,0.0,61.27,2023,12,Dec,4,Sunday,True
105143,2023-12-03,Standing Desk,Furniture,North,Online,1,301.24,0.0,301.24,2023,12,Dec,4,Sunday,True
105144,2023-12-03,Wireless Mouse,Electronics,South,In-Store,1,18.6,0.0,18.6,2023,12,Dec,4,Sunday,True
105145,2023-12-03,Wireless Mouse,Electronics,Central,Online,1,18.6,0.0,18.6,2023,12,Dec,4,Sunday,True
105140,2023-12-03,Standing Desk,Furniture,South,In-Store,1,286.27,0.0,286.27,2023,12,Dec,4,Sunday,True
105133,2023-12-03,Noise-Cancel Headphones,Electronics,Central,Online,2,130.79,0.0,261.58,2023,12,Dec,4,Sunday,True
105119,2023-12-03,Standing Desk,Furniture,South,In-Store,3,318.22,0.0,954.66,2023,12,Dec,4,Sunday,True
105131,2023-12-03,Noise-Cancel Headphones,Electronics,West,Online,1,128.2,0.0,128.2,2023,12,Dec,4,Sunday,True
105120,2023-12-03,Standing Desk,Furniture,West,Online,2,288.2,0.0,576.4,2023,12,Dec,4,Sunday,True
105121,2023-12-03,Resistance Bands,Fitness,West,Online,1,14.36,0.0,14.36,2023,12,Dec,4,Sunday,True
105122,2023-12-03,Desk Lamp,Furniture,North,Online,1,21.45,0.1,21.45,2023,12,Dec,4,Sunday,True
105123,2023-12-03,Notebook Set,Stationery,North,Online,1,7.82,0.1,7.82,2023,12,Dec,4,Sunday,True
105124,2023-12-03,Office Chair,Furniture,East,Online,1,149.32,0.0,149.32,2023,12,Dec,4,Sunday,True
105132,2023-12-03,Noise-Cancel Headphones,Electronics,East,Online,1,128.2,0.0,128.2,2023,12,Dec,4,Sunday,True
105126,2023-12-03,Dumbbell Set,Fitness,East,Online,1,90.17,0.0,90.17,2023,12,Dec,4,Sunday,True
105127,2023-12-03,USB-C Hub,Electronics,South,In-Store,1,30.49,0.0,30.49,2023,12,Dec,4,Sunday,True
105128,2023-12-03,USB-C Hub,Electronics,Central,Online,1,30.49,0.0,30.49,2023,12,Dec,4,Sunday,True
105129,2023-12-03,Desk Lamp,Furniture,North,Online,2,25.5,0.0,51.0,2023,12,Dec,4,Sunday,True
105130,2023-12-03,Desk Lamp,Furniture,Central,Online,2,26.48,0.0,52.96,2023,12,Dec,4,Sunday,True
105125,2023-12-03,Fountain Pen,Stationery,North,Online,2,20.18,0.0,40.36,2023,12,Dec,4,Sunday,True
105161,2023-12-04,Wireless Mouse,Electronics,North,Online,2,18.86,0.0,37.72,2023,12,Dec,4,Monday,False
105163,2023-12-04,Bookshelf,Furniture,North,Online,1,118.73,0.0,118.73,2023,12,Dec,4,Monday,False
105164,2023-12-04,Office Chair,Furniture,North,In-Store,1,158.26,0.0,158.26,2023,12,Dec,4,Monday,False
105165,2023-12-04,Resistance Bands,Fitness,North,Online,1,12.99,0.1,12.99,2023,12,Dec,4,Monday,False
105166,2023-12-04,Office Chair,Furniture,East,In-Store,1,144.67,0.0,144.67,2023,12,Dec,4,Monday,False
105169,2023-12-04,Water Bottle,Fitness,East,In-Store,2,13.41,0.0,26.82,2023,12,Dec,4,Monday,False
105168,2023-12-04,Resistance Bands,Fitness,South,In-Store,2,11.98,0.2,23.96,2023,12,Dec,4,Monday,False
105170,2023-12-04,Noise-Cancel Headphones,Electronics,West,In-Store,1,133.89,0.0,133.89,2023,12,Dec,4,Monday,False
105171,2023-12-04,Bluetooth Speaker,Electronics,South,In-Store,2,46.52,0.0,93.04,2023,12,Dec,4,Monday,False
105160,2023-12-04,Wireless Mouse,Electronics,North,Online,1,18.86,0.0,18.86,2023,12,Dec,4,Monday,False
105167,2023-12-04,Wireless Mouse,Electronics,Central,Online,1,17.11,0.1,17.11,2023,12,Dec,4,Monday,False
105159,2023-12-04,Dumbbell Set,Fitness,West,Online,1,76.81,0.15,76.81,2023,12,Dec,4,Monday,False
105162,2023-12-04,Standing Desk,Furniture,South,In-Store,1,289.37,0.0,289.37,2023,12,Dec,4,Monday,False
105157,2023-12-04,Standing Desk,Furniture,South,In-Store,1,261.27,0.1,261.27,2023,12,Dec,4,Monday,False
105158,2023-12-04,Resistance Bands,Fitness,West,In-Store,1,11.98,0.15,11.98,2023,12,Dec,4,Monday,False
105146,2023-12-04,Mechanical Keyboard,Electronics,West,Online,1,64.59,0.0,64.59,2023,12,Dec,4,Monday,False
105147,2023-12-04,Mechanical Keyboard,Electronics,South,Online,2,64.59,0.0,129.18,2023,12,Dec,4,Monday,False
105149,2023-12-04,Fountain Pen,Stationery,South,In-Store,2,19.7,0.0,39.4,2023,12,Dec,4,Monday,False
105150,2023-12-04,Notebook Set,Stationery,Central,Online,1,9.05,0.0,9.05,2023,12,Dec,4,Monday,False
105151,2023-12-04,Bluetooth Speaker,Electronics,South,Online,1,44.68,0.0,44.68,2023,12,Dec,4,Monday,False
105148,2023-12-04,Office Chair,Furniture,West,In-Store,2,127.57,0.15,255.14,2023,12,Dec,4,Monday,False
105153,2023-12-04,Water Bottle,Fitness,South,Online,1,12.56,0.0,12.56,2023,12,Dec,4,Monday,False
105154,2023-12-04,USB-C Hub,Electronics,South,In-Store,1,30.49,0.0,30.49,2023,12,Dec,4,Monday,False
105155,2023-12-04,USB-C Hub,Electronics,East,Online,1,30.49,0.0,30.49,2023,12,Dec,4,Monday,False
105156,2023-12-04,Desk Lamp,Furniture,North,Online,2,22.85,0.1,45.7,2023,12,Dec,4,Monday,False
105152,2023-12-04,Bluetooth Speaker,Electronics,East,In-Store,1,44.68,0.0,44.68,2023,12,Dec,4,Monday,False
105199,2023-12-05,Noise-Cancel Headphones,Electronics,West,In-Store,1,131.01,0.0,131.01,2023,12,Dec,4,Tuesday,False
105193,2023-12-05,Planner,Stationery,East,Online,1,16.11,0.0,16.11,2023,12,Dec,4,Tuesday,False
105194,2023-12-05,Mechanical Keyboard,Electronics,Central,Online,1,68.05,0.0,68.05,2023,12,Dec,4,Tuesday,False
105195,2023-12-05,Fountain Pen,Stationery,North,Online,1,19.89,0.0,19.89,2023,12,Dec,4,Tuesday,False
105196,2023-12-05,Office Chair,Furniture,East,Online,4,145.11,0.0,580.44,2023,12,Dec,4,Tuesday,False
105197,2023-12-05,USB-C Hub,Electronics,East,Online,1,29.16,0.0,29.16,2023,12,Dec,4,Tuesday,False
105198,2023-12-05,Noise-Cancel Headphones,Electronics,East,Online,1,131.01,0.0,131.01,2023,12,Dec,4,Tuesday,False
105200,2023-12-05,Notebook Set,Stationery,West,Online,2,9.08,0.0,18.16,2023,12,Dec,4,Tuesday,False
105206,2023-12-05,Wireless Mouse,Electronics,Central,Online,1,19.19,0.0,19.19,2023,12,Dec,4,Tuesday,False
105202,2023-12-05,Desk Lamp,Furniture,East,In-Store,1,24.67,0.0,24.67,2023,12,Dec,4,Tuesday,False
105203,2023-12-05,Yoga Mat,Fitness,North,Online,1,19.97,0.1,19.97,2023,12,Dec,4,Tuesday,False
105204,2023-12-05,Desk Lamp,Furniture,Central,Online,2,26.01,0.0,52.02,2023,12,Dec,4,Tuesday,False
105205,2023-12-05,Wireless Mouse,Electronics,North,In-Store,3,19.19,0.0,57.57,2023,12,Dec,4,Tuesday,False
105207,2023-12-05,USB-C Hub,Electronics,North,Online,1,31.09,0.0,31.09,2023,12,Dec,4,Tuesday,False
105208,2023-12-05,USB-C Hub,Electronics,West,Online,1,31.09,0.0,31.09,2023,12,Dec,4,Tuesday,False
105192,2023-12-05,Running Shoes,Fitness,East,In-Store,1,77.14,0.0,77.14,2023,12,Dec,4,Tuesday,False
105201,2023-12-05,Dumbbell Set,Fitness,South,Online,1,92.77,0.0,92.77,2023,12,Dec,4,Tuesday,False
105191,2023-12-05,Mechanical Keyboard,Electronics,North,Online,1,68.05,0.0,68.05,2023,12,Dec,4,Tuesday,False
105180,2023-12-05,Bookshelf,Furniture,West,In-Store,2,116.94,0.0,233.88,2023,12,Dec,4,Tuesday,False
105189,2023-12-05,Wireless Mouse,Electronics,South,Online,1,19.77,0.0,19.77,2023,12,Dec,4,Tuesday,False
105190,2023-12-05,Wireless Mouse,Electronics,East,Online,2,19.77,0.0,39.54,2023,12,Dec,4,Tuesday,False
105173,2023-12-05,USB-C Hub,Electronics,West,Online,1,30.66,0.0,30.66,2023,12,Dec,4,Tuesday,False
105174,2023-12-05,USB-C Hub,Electronics,West,In-Store,1,30.66,0.0,30.66,2023,12,Dec,4,Tuesday,False
105175,2023-12-05,Wireless Mouse,Electronics,South,Online,1,19.53,0.0,19.53,2023,12,Dec,4,Tuesday,False
105176,2023-12-05,Wireless Mouse,Electronics,North,Online,1,19.24,0.0,19.24,2023,12,Dec,4,Tuesday,False
105177,2023-12-05,Wireless Mouse,Electronics,South,Online,2,19.24,0.0,38.48,2023,12,Dec,4,Tuesday,False
105178,2023-12-05,Desk Lamp,Furniture,Central,Online,1,25.21,0.0,25.21,2023,12,Dec,4,Tuesday,False
105179,2023-12-05,USB-C Hub,Electronics,East,In-Store,1,29.775,0.15,29.78,2023,12,Dec,4,Tuesday,False
105172,2023-12-05,Resistance Bands,Fitness,East,Online,1,14.9,0.0,14.9,2023,12,Dec,4,Tuesday,False
105181,2023-12-05,Fountain Pen,Stationery,South,Online,2,19.16,0.0,38.32,2023,12,Dec,4,Tuesday,False
105182,2023-12-05,Water Bottle,Fitness,North,In-Store,1,11.15,0.15,11.15,2023,12,Dec,4,Tuesday,False
105183,2023-12-05,Wireless Mouse,Electronics,East,Online,3,19.87,0.0,59.61,2023,12,Dec,4,Tuesday,False
105184,2023-12-05,Wireless Mouse,Electronics,East,In-Store,1,19.87,0.0,19.87,2023,12,Dec,4,Tuesday,False
105185,2023-12-05,Resistance Bands,Fitness,North,Online,1,14.51,0.0,14.51,2023,12,Dec,4,Tuesday,False
105186,2023-12-05,Notebook Set,Stationery,West,Online,1,8.99,0.0,8.99,2023,12,Dec,4,Tuesday,False
105187,2023-12-05,Mechanical Keyboard,Electronics,North,Online,1,61.09,0.0,61.09,2023,12,Dec,4,Tuesday,False
105188,2023-12-05,Mechanical Keyboard,Electronics,Central,Online,2,61.09,0.0,122.18,2023,12,Dec,4,Tuesday,False
105230,2023-12-06,Wireless Mouse,Electronics,North,Online,1,19.11,0.0,19.11,2023,12,Dec,4,Wednesday,False
105231,2023-12-06,Wireless Mouse,Electronics,North,Online,2,19.11,0.0,38.22,2023,12,Dec,4,Wednesday,False
105233,2023-12-06,Bluetooth Speaker,Electronics,South,In-Store,2,36.45,0.2,72.9,2023,12,Dec,4,Wednesday,False
105234,2023-12-06,Office Chair,Furniture,Central,Online,2,144.86,0.0,289.72,2023,12,Dec,4,Wednesday,False
105235,2023-12-06,Water Bottle,Fitness,East,Online,1,12.76,0.0,12.76,2023,12,Dec,4,Wednesday,False
105236,2023-12-06,Planner,Stationery,West,Online,1,15.59,0.0,15.59,2023,12,Dec,4,Wednesday,False
105237,2023-12-06,Dumbbell Set,Fitness,West,Online,1,86.38,0.0,86.38,2023,12,Dec,4,Wednesday,False
105238,2023-12-06,Yoga Mat,Fitness,Central,Online,1,22.26,0.0,22.26,2023,12,Dec,4,Wednesday,False
105242,2023-12-06,Bookshelf,Furniture,South,Online,1,114.32,0.0,114.32,2023,12,Dec,4,Wednesday,False
105240,2023-12-06,Mechanical Keyboard,Electronics,South,Online,1,60.18,0.1,60.18,2023,12,Dec,4,Wednesday,False
105241,2023-12-06,Mechanical Keyboard,Electronics,South,Online,2,60.18,0.1,120.36,2023,12,Dec,4,Wednesday,False
105229,2023-12-06,Mechanical Keyboard,Electronics,West,Online,1,66.29,0.0,66.29,2023,12,Dec,4,Wednesday,False
105243,2023-12-06,Mechanical Keyboard,Electronics,Central,Online,2,62.68,0.0,125.36,2023,12,Dec,4,Wednesday,False
105244,2023-12-06,Mechanical Keyboard,Electronics,East,Online,1,62.68,0.0,62.68,2023,12,Dec,4,Wednesday,False
105245,2023-12-06,Yoga Mat,Fitness,East,Online,2,22.11,0.0,44.22,2023,12,Dec,4,Wednesday,False
105246,2023-12-06,Dumbbell Set,Fitness,North,In-Store,1,91.55,0.0,91.55,2023,12,Dec,4,Wednesday,False
105239,2023-12-06,Fountain Pen,Stationery,East,Online,2,18.13,0.1,36.26,2023,12,Dec,4,Wednesday,False
105228,2023-12-06,Mechanical Keyboard,Electronics,East,Online,2,65.18,0.0,130.36,2023,12,Dec,4,Wednesday,False
105232,2023-12-06,Bluetooth Speaker,Electronics,Central,Online,1,36.45,0.2,36.45,2023,12,Dec,4,Wednesday,False
105226,2023-12-06,Standing Desk,Furniture,South,In-Store,2,296.25,0.0,592.5,2023,12,Dec,4,Wednesday,False
105227,2023-12-06,Mechanical Keyboard,Electronics,Central,Online,1,65.18,0.0,65.18,2023,12,Dec,4,Wednesday,False
105210,2023-12-06,Bluetooth Speaker,Electronics,South,Online,2,35.65,0.2,71.3,2023,12,Dec,4,Wednesday,False
105211,2023-12-06,Planner,Stationery,North,In-Store,1,13.31,0.2,13.31,2023,12,Dec,4,Wednesday,False
105212,2023-12-06,Planner,Stationery,South,In-Store,1,15.65,0.0,15.65,2023,12,Dec,4,Wednesday,False
105213,2023-12-06,Bluetooth Speaker,Electronics,South,In-Store,1,36.09,0.2,36.09,2023,12,Dec,4,Wednesday,False
105215,2023-12-06,USB-C Hub,Electronics,North,Online,2,31.12,0.0,62.24,2023,12,Dec,4,Wednesday,False
105216,2023-12-06,Yoga Mat,Fitness,East,Online,1,21.5,0.0,21.5,2023,12,Dec,4,Wednesday,False
105217,2023-12-06,Bookshelf,Furniture,North,Online,1,119.11,0.0,119.11,2023,12,Dec,4,Wednesday,False
105214,2023-12-06,Bluetooth Speaker,Electronics,East,Online,2,36.09,0.2,72.18,2023,12,Dec,4,Wednesday,False
105219,2023-12-06,Water Bottle,Fitness,West,Online,1,12.78,0.0,12.78,2023,12,Dec,4,Wednesday,False
105218,2023-12-06,Planner,Stationery,Central,In-Store,1,15.82,0.0,15.82,2023,12,Dec,4,Wednesday,False
105224,2023-12-06,Desk Lamp,Furniture,West,In-Store,3,19.99,0.2,59.97,2023,12,Dec,4,Wednesday,False
105209,2023-12-06,Bluetooth Speaker,Electronics,North,Online,1,35.65,0.2,35.65,2023,12,Dec,4,Wednesday,False
105223,2023-12-06,Planner,Stationery,West,Online,1,16.6,0.0,16.6,2023,12,Dec,4,Wednesday,False
105225,2023-12-06,Dumbbell Set,Fitness,North,Online,3,86.22,0.0,258.66,2023,12,Dec,4,Wednesday,False
105221,2023-12-06,Noise-Cancel Headphones,Electronics,East,In-Store,1,126.79,0.0,126.79,2023,12,Dec,4,Wednesday,False
105220,2023-12-06,Desk Lamp,Furniture,South,In-Store,2,19.14,0.2,38.28,2023,12,Dec,4,Wednesday,False
105222,2023-12-06,Noise-Cancel Headphones,Electronics,East,In-Store,1,126.79,0.0,126.79,2023,12,Dec,4,Wednesday,False
105258,2023-12-07,Running Shoes,Fitness,South,In-Store,1,77.83,0.0,77.83,2023,12,Dec,4,Thursday,False
105264,2023-12-07,Planner,Stationery,North,Online,2,17.04,0.0,34.08,2023,12,Dec,4,Thursday,False
105263,2023-12-07,Planner,Stationery,West,Online,3,15.67,0.0,47.01,2023,12,Dec,4,Thursday,False
105262,2023-12-07,Desk Lamp,Furniture,West,Online,2,21.72,0.1,43.44,2023,12,Dec,4,Thursday,False
105261,2023-12-07,Desk Lamp,Furniture,North,In-Store,2,25.21,0.0,50.42,2023,12,Dec,4,Thursday,False
105260,2023-12-07,Dumbbell Set,Fitness,East,Online,2,94.54,0.0,189.08,2023,12,Dec,4,Thursday,False
105259,2023-12-07,Running Shoes,Fitness,North,In-Store,1,73.55,0.0,73.55,2023,12,Dec,4,Thursday,False
105257,2023-12-07,Office Chair,Furniture,East,Online,1,130.49,0.1,130.49,2023,12,Dec,4,Thursday,False
105251,2023-12-07,Noise-Cancel Headphones,Electronics,Central,Online,1,130.1,0.0,130.1,2023,12,Dec,4,Thursday,False
105255,2023-12-07,Bluetooth Speaker,Electronics,East,Online,4,43.4,0.0,173.6,2023,12,Dec,4,Thursday,False
105254,2023-12-07,Standing Desk,Furniture,South,Online,1,273.55,0.1,273.55,2023,12,Dec,4,Thursday,False
105253,2023-12-07,USB-C Hub,Electronics,North,Online,2,31.68,0.0,63.36,2023,12,Dec,4,Thursday,False
105252,2023-12-07,Water Bottle,Fitness,East,Online,1,12.73,0.0,12.73,2023,12,Dec,4,Thursday,False
105250,2023-12-07,Noise-Cancel Headphones,Electronics,South,In-Store,4,130.1,0.0,520.4,2023,12,Dec,4,Thursday,False
105249,2023-12-07,Dumbbell Set,Fitness,Central,Online,2,87.76,0.0,175.52,2023,12,Dec,4,Thursday,False
105248,2023-12-07,USB-C Hub,Electronics,East,In-Store,2,30.12,0.0,60.24,2023,12,Dec,4,Thursday,False
105256,2023-12-07,Resistance Bands,Fitness,Central,In-Store,2,14.27,0.0,28.54,2023,12,Dec,4,Thursday,False
105247,2023-12-07,USB-C Hub,Electronics,West,Online,1,29.97,0.0,29.97,2023,12,Dec,4,Thursday,False
105277,2023-12-08,Planner,Stationery,South,In-Store,1,16.54,0.0,16.54,2023,12,Dec,4,Friday,False
105278,2023-12-08,Water Bottle,Fitness,South,Online,1,13.27,0.0,13.27,2023,12,Dec,4,Friday,False
105279,2023-12-08,Noise-Cancel Headphones,Electronics,West,Online,2,127.41,0.0,254.82,2023,12,Dec,4,Friday,False
105283,2023-12-08,USB-C Hub,Electronics,South,In-Store,1,28.98,0.0,28.98,2023,12,Dec,4,Friday,False
105282,2023-12-08,USB-C Hub,Electronics,East,In-Store,2,28.98,0.0,57.96,2023,12,Dec,4,Friday,False
105276,2023-12-08,USB-C Hub,Electronics,North,Online,1,30.05,0.0,30.05,2023,12,Dec,4,Friday,False
105281,2023-12-08,Water Bottle,Fitness,East,In-Store,1,12.92,0.0,12.92,2023,12,Dec,4,Friday,False
105275,2023-12-08,Running Shoes,Fitness,West,Online,1,71.09,0.0,71.09,2023,12,Dec,4,Friday,False
105280,2023-12-08,Resistance Bands,Fitness,West,In-Store,1,14.56,0.0,14.56,2023,12,Dec,4,Friday,False
105273,2023-12-08,Running Shoes,Fitness,East,In-Store,1,72.87,0.0,72.87,2023,12,Dec,4,Friday,False
105272,2023-12-08,Fountain Pen,Stationery,Central,In-Store,1,20.14,0.0,20.14,2023,12,Dec,4,Friday,False
105271,2023-12-08,Bookshelf,Furniture,South,Online,2,121.85,0.0,243.7,2023,12,Dec,4,Friday,False
105270,2023-12-08,Noise-Cancel Headphones,Electronics,South,Online,2,129.27,0.0,258.54,2023,12,Dec,4,Friday,False
105269,2023-12-08,Dumbbell Set,Fitness,East,In-Store,1,76.06,0.1,76.06,2023,12,Dec,4,Friday,False
105268,2023-12-08,Water Bottle,Fitness,North,In-Store,1,13.3,0.0,13.3,2023,12,Dec,4,Friday,False
105267,2023-12-08,Running Shoes,Fitness,East,Online,2,72.45,0.0,144.9,2023,12,Dec,4,Friday,False
105266,2023-12-08,Planner,Stationery,East,Online,2,16.01,0.0,32.02,2023,12,Dec,4,Friday,False
105265,2023-12-08,Bookshelf,Furniture,West,Online,2,120.93,0.0,241.86,2023,12,Dec,4,Friday,False
105274,2023-12-08,Noise-Cancel Headphones,Electronics,West,Online,1,127.98,0.0,127.98,2023,12,Dec,4,Friday,False
105302,2023-12-09,Resistance Bands,Fitness,West,Online,1,14.51,0.0,14.51,2023,12,Dec,4,Saturday,True
